Count,Unit Format 1,Carry Fee Percentage,SQ FT,Year,Carrying Charge,NCB Loan,2019 One Time SA,2022 SA #1,2022 SA #1 
3284,N0822,0.001725551,590,2010,573,null,null,null,TBD
3285,N0106,0.002280044,768,2010,757,null,null,null,TBD
3286,N0107,0.002280044,768,2010,757,null,null,null,TBD
3287,N0206,0.002280044,768,2010,757,null,null,null,TBD
3288,N0207,0.002280044,768,2010,757,null,null,null,TBD
3289,N0306,0.002280044,768,2010,757,null,null,null,TBD
3290,N0307,0.002280044,768,2010,757,null,null,null,TBD
3291,N0406,0.002280044,768,2010,757,null,null,null,TBD
3292,N0407,0.002280044,768,2010,757,null,null,null,TBD
3293,N0506,0.002280044,768,2010,757,null,null,null,TBD
3294,N0507,0.002280044,768,2010,757,null,null,null,TBD
3295,N0606,0.002280044,768,2010,757,null,null,null,TBD
3296,N0607,0.002280044,768,2010,757,null,null,null,TBD
3297,N0706,0.002280044,768,2010,757,null,null,null,TBD
3298,N0707,0.002280044,768,2010,757,null,null,null,TBD
3299,N0806,0.002280044,768,2010,757,null,null,null,TBD
3300,N0807,0.002280044,768,2010,757,null,null,null,TBD
3301,S0131,0.002280044,768,2010,757,null,null,null,TBD
3302,S0132,0.002280044,768,2010,757,null,null,null,TBD
3303,S0231,0.002280044,768,2010,757,null,null,null,TBD
3304,S0232,0.002280044,768,2010,757,null,null,null,TBD
3305,S0331,0.002280044,768,2010,757,null,null,null,TBD
3306,S0332,0.002280044,768,2010,757,null,null,null,TBD
3307,S0431,0.002280044,768,2010,757,null,null,null,TBD
3308,S0432,0.002280044,768,2010,757,null,null,null,TBD
3309,S0531,0.002280044,768,2010,757,null,null,null,TBD
3310,S0532,0.002280044,768,2010,757,null,null,null,TBD
3311,S0631,0.002280044,768,2010,757,null,null,null,TBD
3312,S0632,0.002280044,768,2010,757,null,null,null,TBD
3313,S0731,0.002280044,768,2010,757,null,null,null,TBD
3314,S0732,0.002280044,768,2010,757,null,null,null,TBD
3315,S0831,0.002280044,768,2010,757,null,null,null,TBD
3316,S0832,0.002280044,768,2010,757,null,null,null,TBD
3317,N0101,0.00208142,807,2010,691,null,null,null,TBD
3318,N0112,0.00208142,807,2010,691,null,null,null,TBD
3319,N0114,0.00208142,807,2010,691,null,null,null,TBD
3320,N0125,0.00208142,807,2010,691,null,null,null,TBD
3321,N0201,0.00208142,807,2010,691,null,null,null,TBD
3322,N0212,0.00208142,807,2010,691,null,null,null,TBD
3323,N0214,0.00208142,807,2010,691,null,null,null,TBD
3324,N0225,0.00208142,807,2010,691,null,null,null,TBD
3325,N0301,0.00208142,807,2010,691,null,null,null,TBD
3326,N0312,0.00208142,807,2010,691,null,null,null,TBD
3327,N0314,0.00208142,807,2010,691,null,null,null,TBD
3328,N0325,0.00208142,807,2010,691,null,null,null,TBD
3329,N0401,0.00208142,807,2010,691,null,null,null,TBD
3330,N0412,0.00208142,807,2010,691,null,null,null,TBD
3331,N0414,0.00208142,807,2010,691,null,null,null,TBD
3332,N0425,0.00208142,807,2010,691,null,null,null,TBD
3333,N0501,0.00208142,807,2010,691,null,null,null,TBD
3334,N0512,0.00208142,807,2010,691,null,null,null,TBD
3335,N0514,0.00208142,807,2010,691,null,null,null,TBD
3336,N0525,0.00208142,807,2010,691,null,null,null,TBD
3337,N0601,0.00208142,807,2010,691,null,null,null,TBD
3338,N0612,0.00208142,807,2010,691,null,null,null,TBD
3339,N0614,0.00208142,807,2010,691,null,null,null,TBD
3340,N0625,0.00208142,807,2010,691,null,null,null,TBD
3341,N0701,0.00208142,807,2010,691,null,null,null,TBD
3342,N0712,0.00208142,807,2010,691,null,null,null,TBD
3343,N0714,0.00208142,807,2010,691,null,null,null,TBD
3344,N0725,0.00208142,807,2010,691,null,null,null,TBD
3345,N0801,0.00208142,807,2010,691,null,null,null,TBD
3346,N0812,0.00208142,807,2010,691,null,null,null,TBD
3347,N0814,0.00208142,807,2010,691,null,null,null,TBD
3348,N0825,0.00208142,807,2010,691,null,null,null,TBD
3349,S0126,0.00208142,807,2010,691,null,null,null,TBD
3350,S0137,0.00208142,807,2010,691,null,null,null,TBD
3351,S0138,0.00208142,807,2010,691,null,null,null,TBD
3352,S0149,0.00208142,807,2010,691,null,null,null,TBD
3353,S0226,0.00208142,807,2010,691,null,null,null,TBD
3354,S0237,0.00208142,807,2010,691,null,null,null,TBD
3355,S0238,0.00208142,807,2010,691,null,null,null,TBD
3356,S0249,0.00208142,807,2010,691,null,null,null,TBD
3357,S0326,0.00208142,807,2010,691,null,null,null,TBD
3358,S0337,0.00208142,807,2010,691,null,null,null,TBD
3359,S0338,0.00208142,807,2010,691,null,null,null,TBD
3360,S0349,0.00208142,807,2010,691,null,null,null,TBD
3361,S0426,0.00208142,807,2010,691,null,null,null,TBD
3362,S0437,0.00208142,807,2010,691,null,null,null,TBD
3363,S0438,0.00208142,807,2010,691,null,null,null,TBD
3364,S0449,0.00208142,807,2010,691,null,null,null,TBD
3365,S0526,0.00208142,807,2010,691,null,null,null,TBD
3366,S0537,0.00208142,807,2010,691,null,null,null,TBD
3367,S0538,0.00208142,807,2010,691,null,null,null,TBD
3368,S0549,0.00208142,807,2010,691,null,null,null,TBD
3369,S0626,0.00208142,807,2010,691,null,null,null,TBD
3370,S0637,0.00208142,807,2010,691,null,null,null,TBD
3371,S0638,0.00208142,807,2010,691,null,null,null,TBD
3372,S0649,0.00208142,807,2010,691,null,null,null,TBD
3373,S0726,0.00208142,807,2010,691,null,null,null,TBD
3374,S0737,0.00208142,807,2010,691,null,null,null,TBD
3375,S0738,0.00208142,807,2010,691,null,null,null,TBD
3376,S0749,0.00208142,807,2010,691,null,null,null,TBD
3377,S0826,0.00208142,807,2010,691,null,null,null,TBD
3378,S0837,0.00208142,807,2010,691,null,null,null,TBD
3379,S0838,0.00208142,807,2010,691,null,null,null,TBD
3380,S0849,0.00208142,807,2010,691,null,null,null,TBD
3381,N0102,0.001129677,426,2010,375,null,null,null,TBD
3382,N0105,0.001129677,426,2010,375,null,null,null,TBD
3383,N0108,0.001129677,426,2010,375,null,null,null,TBD
3384,N0111,0.001129677,426,2010,375,null,null,null,TBD
3385,N0115,0.001129677,426,2010,375,null,null,null,TBD
3386,N0124,0.001129677,426,2010,375,null,null,null,TBD
3387,N0202,0.001129677,426,2010,375,null,null,null,TBD
3388,N0205,0.001129677,426,2010,375,null,null,null,TBD
3389,N0208,0.001129677,426,2010,375,null,null,null,TBD
3390,N0211,0.001129677,426,2010,375,null,null,null,TBD
3391,N0215,0.001129677,426,2010,375,null,null,null,TBD
3392,N0224,0.001129677,426,2010,375,null,null,null,TBD
3393,N0302,0.001129677,426,2010,375,null,null,null,TBD
3394,N0305,0.001129677,426,2010,375,null,null,null,TBD
3395,N0308,0.001129677,426,2010,375,null,null,null,TBD
3396,N0311,0.001129677,426,2010,375,null,null,null,TBD
3397,N0315,0.001129677,426,2010,375,null,null,null,TBD
3398,N0324,0.001129677,426,2010,375,null,null,null,TBD
3399,N0402,0.001129677,426,2010,375,null,null,null,TBD
3400,N0405,0.001129677,426,2010,375,null,null,null,TBD
3401,N0408,0.001129677,426,2010,375,null,null,null,TBD
3402,N0411,0.001129677,426,2010,375,null,null,null,TBD
3403,N0415,0.001129677,426,2010,375,null,null,null,TBD
3404,N0424,0.001129677,426,2010,375,null,null,null,TBD
3405,N0502,0.001129677,426,2010,375,null,null,null,TBD
3406,N0505,0.001129677,426,2010,375,null,null,null,TBD
3407,N0508,0.001129677,426,2010,375,null,null,null,TBD
3408,N0511,0.001129677,426,2010,375,null,null,null,TBD
3409,N0515,0.001129677,426,2010,375,null,null,null,TBD
3410,N0524,0.001129677,426,2010,375,null,null,null,TBD
3411,N0602,0.001129677,426,2010,375,null,null,null,TBD
3412,N0605,0.001129677,426,2010,375,null,null,null,TBD
3413,N0608,0.001129677,426,2010,375,null,null,null,TBD
3414,N0611,0.001129677,426,2010,375,null,null,null,TBD
3415,N0615,0.001129677,426,2010,375,null,null,null,TBD
3416,N0624,0.001129677,426,2010,375,null,null,null,TBD
3417,N0702,0.001129677,426,2010,375,null,null,null,TBD
3418,N0705,0.001129677,426,2010,375,null,null,null,TBD
3419,N0708,0.001129677,426,2010,375,null,null,null,TBD
3420,N0711,0.001129677,426,2010,375,null,null,null,TBD
3421,N0715,0.001129677,426,2010,375,null,null,null,TBD
3422,N0724,0.001129677,426,2010,375,null,null,null,TBD
3423,N0802,0.001129677,426,2010,375,null,null,null,TBD
3424,N0805,0.001129677,426,2010,375,null,null,null,TBD
3425,N0808,0.001129677,426,2010,375,null,null,null,TBD
3426,N0811,0.001129677,426,2010,375,null,null,null,TBD
3427,N0815,0.001129677,426,2010,375,null,null,null,TBD
3428,N0824,0.001129677,426,2010,375,null,null,null,TBD
3429,S0127,0.001129677,426,2010,375,null,null,null,TBD
3430,S0130,0.001129677,426,2010,375,null,null,null,TBD
3431,S0133,0.001129677,426,2010,375,null,null,null,TBD
3432,S0136,0.001129677,426,2010,375,null,null,null,TBD
3433,S0139,0.001129677,426,2010,375,null,null,null,TBD
3434,S0142,0.001129677,426,2010,375,null,null,null,TBD
3435,S0145,0.001129677,426,2010,375,null,null,null,TBD
3436,S0148,0.001129677,426,2010,375,null,null,null,TBD
3437,S0227,0.001129677,426,2010,375,null,null,null,TBD
3438,S0230,0.001129677,426,2010,375,null,null,null,TBD
3439,S0233,0.001129677,426,2010,375,null,null,null,TBD
3440,S0236,0.001129677,426,2010,375,null,null,null,TBD
3441,S0239,0.001129677,426,2010,375,null,null,null,TBD
3442,S0242,0.001129677,426,2010,375,null,null,null,TBD
3443,S0245,0.001129677,426,2010,375,null,null,null,TBD
3444,S0248,0.001129677,426,2010,375,null,null,null,TBD
3445,S0327,0.001129677,426,2010,375,null,null,null,TBD
3446,S0330,0.001129677,426,2010,375,null,null,null,TBD
3447,S0333,0.001129677,426,2010,375,null,null,null,TBD
3448,S0336,0.001129677,426,2010,375,null,null,null,TBD
3449,S0339,0.001129677,426,2010,375,null,null,null,TBD
3450,S0342,0.001129677,426,2010,375,null,null,null,TBD
3451,S0345,0.001129677,426,2010,375,null,null,null,TBD
3452,S0348,0.001129677,426,2010,375,null,null,null,TBD
3453,S0427,0.001129677,426,2010,375,null,null,null,TBD
3454,S0430,0.001129677,426,2010,375,null,null,null,TBD
3455,S0433,0.001129677,426,2010,375,null,null,null,TBD
3456,S0436,0.001129677,426,2010,375,null,null,null,TBD
3457,S0439,0.001129677,426,2010,375,null,null,null,TBD
3458,S0442,0.001129677,426,2010,375,null,null,null,TBD
3459,S0445,0.001129677,426,2010,375,null,null,null,TBD
3460,S0448,0.001129677,426,2010,375,null,null,null,TBD
3461,S0527,0.001129677,426,2010,375,null,null,null,TBD
3462,S0530,0.001129677,426,2010,375,null,null,null,TBD
3463,S0533,0.001129677,426,2010,375,null,null,null,TBD
3464,S0536,0.001129677,426,2010,375,null,null,null,TBD
3465,S0539,0.001129677,426,2010,375,null,null,null,TBD
3466,S0542,0.001129677,426,2010,375,null,null,null,TBD
3467,S0545,0.001129677,426,2010,375,null,null,null,TBD
3468,S0548,0.001129677,426,2010,375,null,null,null,TBD
3469,S0627,0.001129677,426,2010,375,null,null,null,TBD
3470,S0630,0.001129677,426,2010,375,null,null,null,TBD
3471,S0633,0.001129677,426,2010,375,null,null,null,TBD
3472,S0636,0.001129677,426,2010,375,null,null,null,TBD
3473,S0639,0.001129677,426,2010,375,null,null,null,TBD
3474,S0642,0.001129677,426,2010,375,null,null,null,TBD
3475,S0645,0.001129677,426,2010,375,null,null,null,TBD
3476,S0648,0.001129677,426,2010,375,null,null,null,TBD
3477,S0727,0.001129677,426,2010,375,null,null,null,TBD
3478,S0730,0.001129677,426,2010,375,null,null,null,TBD
3479,S0733,0.001129677,426,2010,375,null,null,null,TBD
3480,S0736,0.001129677,426,2010,375,null,null,null,TBD
3481,S0739,0.001129677,426,2010,375,null,null,null,TBD
3482,S0742,0.001129677,426,2010,375,null,null,null,TBD
3483,S0745,0.001129677,426,2010,375,null,null,null,TBD
3484,S0748,0.001129677,426,2010,375,null,null,null,TBD
3485,S0827,0.001129677,426,2010,375,null,null,null,TBD
3486,S0830,0.001129677,426,2010,375,null,null,null,TBD
3487,S0833,0.001129677,426,2010,375,null,null,null,TBD
3488,S0836,0.001129677,426,2010,375,null,null,null,TBD
3489,S0839,0.001129677,426,2010,375,null,null,null,TBD
3490,S0842,0.001129677,426,2010,375,null,null,null,TBD
3491,S0845,0.001129677,426,2010,375,null,null,null,TBD
3492,S0848,0.001129677,426,2010,375,null,null,null,TBD
3493,T1320,0.002139352,1287,2010,710,null,null,null,TBD
3494,T1324,0.002139352,1287,2010,710,null,null,null,TBD
3495,T1338,0.002139352,1287,2010,710,null,null,null,TBD
3496,T1340,0.002139352,1287,2010,710,null,null,null,TBD
3497,T1346,0.002139352,1287,2010,710,null,null,null,TBD
3498,T1348,0.002139352,1287,2010,710,null,null,null,TBD
3499,T290,0.002139352,1287,2010,710,null,null,null,TBD
3500,T300,0.002139352,1287,2010,710,null,null,null,TBD
3501,T302,0.002139352,1287,2010,710,null,null,null,TBD
3502,T304,0.002139352,1287,2010,710,null,null,null,TBD
3503,T310,0.002139352,1287,2010,710,null,null,null,TBD
3504,T312,0.002139352,1287,2010,710,null,null,null,TBD
3505,T374,0.002139352,1287,2010,710,null,null,null,TBD
3506,T378,0.002139352,1287,2010,710,null,null,null,TBD
3507,T1318,0.002793157,1625,2010,927,null,null,null,TBD
3508,T1326,0.002793157,1625,2010,927,null,null,null,TBD
3509,T1332,0.002793157,1625,2010,927,null,null,null,TBD
3510,T1334,0.002793157,1625,2010,927,null,null,null,TBD
3511,T1342,0.002793157,1625,2010,927,null,null,null,TBD
3512,T1336,0.002793157,1625,2010,927,null,null,null,TBD
3513,T1344,0.002793157,1625,2010,927,null,null,null,TBD
3514,T1350,0.002793157,1625,2010,927,null,null,null,TBD
3515,T1352,0.002793157,1625,2010,927,null,null,null,TBD
3516,T1354,0.002793157,1625,2010,927,null,null,null,TBD
3517,T288,0.002793157,1625,2010,927,null,null,null,TBD
3518,T292,0.002793157,1625,2010,927,null,null,null,TBD
3519,T298,0.002793157,1625,2010,927,null,null,null,TBD
3520,T306,0.002793157,1625,2010,927,null,null,null,TBD
3521,T308,0.002793157,1625,2010,927,null,null,null,TBD
3522,T314,0.002793157,1625,2010,927,null,null,null,TBD
3523,T372,0.002793157,1625,2010,927,null,null,null,TBD
3524,T380,0.002793157,1625,2010,927,null,null,null,TBD
3525,T1360,0.003041438,1665,2010,1009,null,null,null,TBD
3526,T1366,0.003041438,1665,2010,1009,null,null,null,TBD
3527,T341,0.003041438,1665,2010,1009,null,null,null,TBD
3528,T335,0.003041438,1665,2010,1009,null,null,null,TBD
3529,T344,0.003041438,1665,2010,1009,null,null,null,TBD
3530,T346,0.003041438,1665,2010,1009,null,null,null,TBD
3531,T348,0.003041438,1665,2010,1009,null,null,null,TBD
3532,T350,0.003041438,1665,2010,1009,null,null,null,TBD
3533,T361,0.003041438,1665,2010,1009,null,null,null,TBD
3534,T360,0.003041438,1665,2010,1009,null,null,null,TBD
3535,T362,0.003041438,1665,2010,1009,null,null,null,TBD
3536,T1302,0.003041438,1665,2010,1009,null,null,null,TBD
3537,T1304,0.003041438,1665,2010,1009,null,null,null,TBD
3538,T1310,0.003041438,1665,2010,1009,null,null,null,TBD
3539,T1312,0.003041438,1665,2010,1009,null,null,null,TBD
3540,T1372,0.003041438,1665,2010,1009,null,null,null,TBD
3541,T1382,0.003041438,1665,2010,1009,null,null,null,TBD
3542,T320,0.003041438,1665,2010,1009,null,null,null,TBD
3543,T322,0.003041438,1665,2010,1009,null,null,null,TBD
3544,T328,0.003041438,1665,2010,1009,null,null,null,TBD
3545,T330,0.003041438,1665,2010,1009,null,null,null,TBD
3546,T336,0.003041438,1665,2010,1009,null,null,null,TBD
3547,T338,0.003041438,1665,2010,1009,null,null,null,TBD
3548,T349,0.003041438,1665,2010,1009,null,null,null,TBD
3549,T351,0.003041438,1665,2010,1009,null,null,null,TBD
3550,T363,0.003041438,1665,2010,1009,null,null,null,TBD
3551,T371,0.003041438,1665,2010,1009,null,null,null,TBD
3552,T373,0.003041438,1665,2010,1009,null,null,null,TBD
3553,T379,0.003041438,1665,2010,1009,null,null,null,TBD
3554,T381,0.003041438,1665,2010,1009,null,null,null,TBD
3555,T386,0.003041438,1665,2010,1009,null,null,null,TBD
3556,T387,0.003041438,1665,2010,1009,null,null,null,TBD
3557,T388,0.003041438,1665,2010,1009,null,null,null,TBD
3558,T394,0.003041438,1665,2010,1009,null,null,null,TBD
3559,T396,0.003041438,1665,2010,1009,null,null,null,TBD
3560,T397,0.003041438,1665,2010,1009,null,null,null,TBD
3561,T1306,0.002602809,1266,2010,864,null,null,null,TBD
3562,T1308,0.002602809,1266,2010,864,null,null,null,TBD
3563,T1362,0.002602809,1266,2010,864,null,null,null,TBD
3564,T1364,0.002602809,1266,2010,864,null,null,null,TBD
3565,T1374,0.002602809,1266,2010,864,null,null,null,TBD
3566,T1376,0.002602809,1266,2010,864,null,null,null,TBD
3567,T1378,0.002602809,1266,2010,864,null,null,null,TBD
3568,T1380,0.002602809,1266,2010,864,null,null,null,TBD
3569,T324,0.002602809,1266,2010,864,null,null,null,TBD
3570,T326,0.002602809,1266,2010,864,null,null,null,TBD
3571,T332,0.002602809,1266,2010,864,null,null,null,TBD
3572,T334,0.002602809,1266,2010,864,null,null,null,TBD
3573,T337,0.002602809,1266,2010,864,null,null,null,TBD
3574,T339,0.002602809,1266,2010,864,null,null,null,TBD
3575,T347,0.002602809,1266,2010,864,null,null,null,TBD
3576,T352,0.002602809,1266,2010,864,null,null,null,TBD
3577,T353,0.002602809,1266,2010,864,null,null,null,TBD
3578,T354,0.002602809,1266,2010,864,null,null,null,TBD
3579,T355,0.002602809,1266,2010,864,null,null,null,TBD
3580,T356,0.002602809,1266,2010,864,null,null,null,TBD
3581,T357,0.002602809,1266,2010,864,null,null,null,TBD
3582,T358,0.002602809,1266,2010,864,null,null,null,TBD
3583,T359,0.002602809,1266,2010,864,null,null,null,TBD
3584,T364,0.002602809,1266,2010,864,null,null,null,TBD
3585,T365,0.002602809,1266,2010,864,null,null,null,TBD
3586,T366,0.002602809,1266,2010,864,null,null,null,TBD
3587,T375,0.002602809,1266,2010,864,null,null,null,TBD
3588,T377,0.002602809,1266,2010,864,null,null,null,TBD
3589,T390,0.002602809,1266,2010,864,null,null,null,TBD
3590,T391,0.002602809,1266,2010,864,null,null,null,TBD
3591,T392,0.002602809,1266,2010,864,null,null,null,TBD
3592,T393,0.002602809,1266,2010,864,null,null,null,TBD
3593,T389,0.002602809,1266,2010,864,null,null,null,TBD
3594,T395,0.002602809,1266,2010,864,null,null,null,TBD
3595,T1322,0.002139352,1287,2010,710,null,null,null,TBD
3596,T376,0.002139352,1287,2010,710,null,null,null,TBD
3597,T382,0.002875918,1665,2010,954,null,null,null,TBD
3598,T1316,0.002875918,1665,2010,954,null,null,null,TBD
3599,T1328,0.002875918,1665,2010,954,null,null,null,TBD
3600,T296,0.002875918,1665,2010,954,null,null,null,TBD
3601,T316,0.002875918,1665,2010,954,null,null,null,TBD
3602,T370,0.002875918,1665,2010,954,null,null,null,TBD
3603,T1330,0.002627637,1500,2010,872,null,null,null,TBD
3604,T286,0.002627637,1500,2010,872,null,null,null,TBD
3605,T294,0.002627637,1500,2010,872,null,null,null,TBD
3606,T1356,0.002627637,1500,2010,872,null,null,null,TBD
3607,T1370,0.003124198,1665,2010,1037,null,null,null,TBD
3608,T1384,0.003124198,1665,2010,1037,null,null,null,TBD
3609,T385,0.003124198,1665,2010,1037,null,null,null,TBD
3610,T399,0.003124198,1665,2010,1037,null,null,null,TBD
3611,T1300,0.002817985,1665,2010,935,null,null,null,TBD
3612,T1314,0.002817985,1665,2010,935,null,null,null,TBD
3613,T1358,0.002817985,1665,2010,935,null,null,null,TBD
3614,T1368,0.002817985,1665,2010,935,null,null,null,TBD
3615,T318,0.002817985,1665,2010,935,null,null,null,TBD
3616,T333,0.002817985,1665,2010,935,null,null,null,TBD
3617,T340,0.002817985,1665,2010,935,null,null,null,TBD
3618,T342,0.002817985,1665,2010,935,null,null,null,TBD
3619,T343,0.002817985,1665,2010,935,null,null,null,TBD
3620,T345,0.002817985,1665,2010,935,null,null,null,TBD
3621,T367,0.002817985,1665,2010,935,null,null,null,TBD
3622,T368,0.002817985,1665,2010,935,null,null,null,TBD
3623,T369,0.002817985,1665,2010,935,null,null,null,TBD
3624,T383,0.002817985,1665,2010,935,null,null,null,TBD
3625,T384,0.002817985,1665,2010,935,null,null,null,TBD
